pair,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
pbp1Δ / WT,YNL220W_mRNA,3813.01688312541,-0.0897842865918455,0.19638039089965,-0.457195783043966,0.647530329100931,1
pbp1Δ / WT,YLR359W_mRNA,3156.87808729222,-0.0903117232591657,0.189642485214285,-0.476220943619878,0.633916980220849,1
pbp1Δ / WT,YLR028C_mRNA,4465.78322493873,0.0247854431481385,0.136311558999036,0.181829357173692,0.855716644856544,1
pbp1Δ / WT,YMR120C_mRNA,1611.73939220137,-0.21959381809546,0.266821077053544,-0.823000268645918,0.410507840655024,1
pbp1Δ / WT,YOR128C_mRNA,472.01899967497,-0.643000958310664,0.56994115580829,-1.12818832568559,0.259240393200374,1
pbp1Δ / WT,YGR204W_mRNA,12294.2701336056,0.155780433545259,0.128866838686592,1.20884810346067,0.22672120706267,1
pbp1Δ / WT,YMR300C_mRNA,2451.54130106018,-0.116309076471275,0.204335048783299,-0.5692076673279,0.569215217953733,1
pbp1Δ / WT,YGL234W_mRNA,8157.21588473991,0.101863265274003,0.194448414641615,0.523857525204028,0.600377639233439,1
pbp1Δ / WT,YGR061C_mRNA,18017.8705935722,-0.0835598978449791,0.347931799150948,-0.240161715741099,0.810204891621435,1
pbp1Δ / WT,YDR408C_mRNA,1130.76173942665,0.183342807937036,0.226734503584045,0.808623323926858,0.418731844578461,1
pbp1Δ / WT,YCL058W-A_mRNA,206.82614996915,0.149457561669915,0.371777845951401,0.402007713201536,0.687678349754309,1
pbp1Δ / WT,YOL086C_mRNA,176500.989940507,0.0898400670160964,0.144906981691586,0.619984392520907,0.535268062451253,1
pbp1Δ / WT,YMR303C_mRNA,506.915891719811,0.54309512318372,0.55588879585092,0.976985194228252,0.328576482315536,1
pbp1Δ / WT,YMR083W_mRNA,6434.83128653251,-0.0503405951993851,0.109399230357737,-0.4601549301103,0.645405018638995,1
pbp1Δ / WT,YGL256W_mRNA,805.080898580888,0.184633035449631,0.489928581450382,0.376857040883478,0.706279848004667,1
pbp1Δ / WT,YBR145W_mRNA,225.103162782139,0.143446852575136,0.229669131604787,0.624580463089741,0.532246445470112,1
pbp1Δ / WT,YMR318C_mRNA,6116.88885575417,-0.0124459175299636,0.155533557008804,-0.0800207863133943,0.936220723894665,1
pbp1Δ / WT,YCR105W_mRNA,22.8959713708668,0.256715496121774,0.847588108590783,0.302877651915852,0.761983103089364,1
pbp1Δ / WT,YMR009W_mRNA,1648.12910002985,0.0854338677828013,0.14243337501385,0.599816354660515,0.548628632533275,1
pbp1Δ / WT,YDR226W_mRNA,11823.5464248169,-0.0946452986162191,0.197928639531041,-0.478178897406992,0.632522880865071,1
pbp1Δ / WT,YER170W_mRNA,421.148550167732,0.040384951685381,0.212765726083828,0.189809479321259,0.849458427510814,1
pbp1Δ / WT,YJR105W_mRNA,17839.6501711901,0.0456121411684625,0.157804537883865,0.289042012226737,0.772549227867381,1
pbp1Δ / WT,YCR011C_mRNA,2692.80001068188,0.0785727545251109,0.168916465081031,0.46515746400103,0.641818697188029,1
pbp1Δ / WT,YDR216W_mRNA,1173.72691244431,-0.629722628750674,0.334812777154675,-1.88082018285628,0.0599963837007986,1
pbp1Δ / WT,YCR010C_mRNA,11.3038002658523,-0.62325657820503,1.08065418099416,-0.576740079450447,0.564115053142469,1
pbp1Δ / WT,YDL239C_mRNA,204.226054894484,-0.809547984565243,0.862821858354113,-0.938256230677218,0.34811274724359,1
pbp1Δ / WT,YLR227C_mRNA,201.702705730129,0.34312039271872,0.419983759094742,0.816984907840965,0.413937052880259,1
pbp1Δ / WT,YMR064W_mRNA,908.473441355067,-0.612146769545695,0.327653558141679,-1.86827444517175,0.0617238267324423,1
pbp1Δ / WT,YMR282C_mRNA,493.795048543232,-0.11329461335096,0.248382829227859,-0.456129007400215,0.648297212140641,1
pbp1Δ / WT,YPL005W_mRNA,183.802053144712,-0.207446234105792,0.252225038968549,-0.822464870871363,0.410812372047593,1
pbp1Δ / WT,YLR040C_mRNA,662.181774017997,0.0660331278760967,0.306301778628908,0.215581927639073,0.82931364421281,1
pbp1Δ / WT,YEL052W_mRNA,666.30645765511,-0.462634634254787,0.218033198668135,-2.12185408956439,0.033849992803319,1
pbp1Δ / WT,YLR397C_mRNA,1874.98727338842,-0.135828585227827,0.234719585323981,-0.578684497249535,0.562802078347629,1
pbp1Δ / WT,YER017C_mRNA,1657.99472644132,-0.0239871441033527,0.183986949752662,-0.130374160426047,0.896270409077921,1
pbp1Δ / WT,YOR129C_mRNA,783.222710733174,-0.178960326037609,0.213484711558671,-0.838281695822636,0.401872513560451,1
pbp1Δ / WT,YDR085C_mRNA,597.395252710284,-0.00185533304140196,0.345007213295957,-0.00537766449483014,0.995709265207231,1
pbp1Δ / WT,YGL071W_mRNA,1707.22582183227,-0.0259254356180555,0.280601051012936,-0.0923925107353225,0.926386189545732,1
pbp1Δ / WT,YPL202C_mRNA,853.192296200419,-0.143224047119216,0.251241026747434,-0.570066318281668,0.568632718659383,1
pbp1Δ / WT,YNR044W_mRNA,3096.14144383981,-0.0195887578804847,0.465208669121456,-0.0421074652746218,0.966413029022174,1
pbp1Δ / WT,YGL032C_mRNA,698.779840970425,-0.0567953624058406,0.330503091637876,-0.171845177376041,0.863559247383521,1
pbp1Δ / WT,YPR021C_mRNA,881.704821866262,0.0506302468683625,0.349930806361503,0.144686452144079,0.884958436217876,1
pbp1Δ / WT,YDR524C_mRNA,1385.23131225305,0.0876058209881076,0.223626756095623,0.391750175684019,0.695242812365214,1
pbp1Δ / WT,YIL044C_mRNA,2052.04602775371,0.177231094872024,0.232930314845818,0.760876037064294,0.446731112612413,1
pbp1Δ / WT,YCL025C_mRNA,3728.86519721988,-0.0604232539567633,0.175722585097621,-0.343855935895751,0.730954631439727,1
pbp1Δ / WT,YBR132C_mRNA,483.089415168282,-0.210145205217374,0.193400517524084,-1.08658036652464,0.277222305792714,1
pbp1Δ / WT,YFL055W_mRNA,132.373056224602,-0.744999985799528,0.553035830941754,-1.34710979672128,0.177944873402138,1
pbp1Δ / WT,YFL030W_mRNA,64.3918916143477,0.781572107761939,0.506814147619458,1.542127644686,0.123042578353666,1
pbp1Δ / WT,YDR214W_mRNA,4274.36051322387,0.0852538115708171,0.27837814914846,0.306251808310397,0.759412928794863,1
pbp1Δ / WT,YOR023C_mRNA,2252.42304238738,0.00419462488823475,0.23411948170488,0.017916599070223,0.985705386996435,1
pbp1Δ / WT,YCR082W_mRNA,1520.3065551056,0.405424910530539,0.23666524422761,1.71307329833622,0.086699055653509,1
pbp1Δ / WT,YLR109W_mRNA,20386.0258649107,0.00784038783523585,0.215068091905998,0.03645537450838,0.970919261020308,1
pbp1Δ / WT,YHR093W_mRNA,0.260789625246473,0,5.11026428686138,0,1,1
pbp1Δ / WT,YAL046C_mRNA,340.316436033101,0.48955553224314,0.267861523851677,1.82764409461891,0.0676029834879003,1
pbp1Δ / WT,YER087W_mRNA,576.699980532135,-0.304593976529746,0.158660883066153,-1.91977991451583,0.054885704966655,1
pbp1Δ / WT,YER093C-A_mRNA,174.74767482881,0.2080410428402,0.337581474284562,0.616269134084157,0.537716906718765,1
pbp1Δ / WT,YER093C-A_pre-mRNA,5.29377692274409,0,1.77295447117895,0,1,1
pbp1Δ / WT,YGL160W_mRNA,1243.44323327432,-0.0381396545111852,0.216089139014773,-0.176499636608658,0.859901434144314,1
pbp1Δ / WT,YHL021C_mRNA,1207.67431169573,0.00534411400409138,0.138987813103525,0.0384502344828666,0.969328709244017,1
pbp1Δ / WT,YHR198C_mRNA,737.637259325672,-0.065167671208794,0.227061676149128,-0.28700427264526,0.774109048707555,1
pbp1Δ / WT,YIL087C_mRNA,291.800406483673,0.227847115157124,0.251821931909976,0.904794564274004,0.36557423191602,1
pbp1Δ / WT,YAL049C_mRNA,3091.15721843867,-0.0363868443082896,0.0980156708395396,-0.371234966782588,0.710462531232195,1
pbp1Δ / WT,YIL158W_mRNA,535.839179061142,0.153592322335351,0.321598607442374,0.477590134972436,0.632941953641741,1
pbp1Δ / WT,YIR003W_mRNA,1404.80376421971,0.138269471348302,0.213015947938379,0.649103847324616,0.516271255249575,1
pbp1Δ / WT,YJL046W_mRNA,407.447581845681,-0.013091692194621,0.242909350128838,-0.0538953819096599,0.957018516022387,1
pbp1Δ / WT,YJL131C_mRNA,136.798078933494,-0.581065159890016,0.367307474026631,-1.58195844348075,0.113659057596758,1
pbp1Δ / WT,YJR080C_mRNA,850.786249516966,-0.00951545348349386,0.216456360709547,-0.043960147219985,0.964936171049132,1
pbp1Δ / WT,YJR100C_mRNA,355.857547594031,-0.390872023563872,0.231721466791234,-1.68681835557351,0.0916382848353637,1
pbp1Δ / WT,YKL037W_mRNA,7.0708225441446,0,1.7824864989152,0,1,1
pbp1Δ / WT,YKR074W_mRNA,1115.78295406427,0.341376846474921,0.320286983611552,1.0658467684998,0.286492915387736,1
pbp1Δ / WT,YBR108W_mRNA,1432.45698639949,0.0153698418839174,0.311637818536716,0.0493195657577309,0.960664627270857,1
pbp1Δ / WT,YML050W_mRNA,93.8575062275175,-0.26964307302622,0.439803845574174,-0.613098488655083,0.539811219487029,1
pbp1Δ / WT,YML087C_mRNA,50.1656584576726,0.500020349428451,0.467179456940247,1.07029609714282,0.284486050617014,1
pbp1Δ / WT,YMR003W_mRNA,193.466292339625,-0.094006071571634,0.39569603716569,-0.237571425392544,0.81221351527407,1
pbp1Δ / WT,YMR157C_mRNA,335.925554232703,-0.471251666063761,0.220349511547259,-2.13865536962032,0.0324635896550746,1
pbp1Δ / WT,YOL053W_mRNA,307.226122703077,0.239616411894585,0.256119530423671,0.935564779063169,0.349497315890622,1
pbp1Δ / WT,YBR194W_mRNA,152.641013209935,-0.247595257060236,0.528949088301014,-0.468089013737622,0.63972093542909,1
pbp1Δ / WT,YOR215C_mRNA,591.442054892703,0.116860992885363,0.234603213775714,0.49812187567509,0.618398142705676,1
pbp1Δ / WT,YPL158C_mRNA,1947.20184758638,0.0341079993363088,0.233368938731349,0.146154837579193,0.883799157019642,1
pbp1Δ / WT,YPR004C_mRNA,2088.47179187182,0.133421736921685,0.146317508347314,0.911864468092103,0.361840068144778,1
pbp1Δ / WT,YHR199C_mRNA,1279.61093910485,-0.159689209232191,0.25907946736751,-0.616371535941397,0.537649335095621,1
pbp1Δ / WT,YDL237W_mRNA,1867.2109651026,-0.186721748410609,0.220373242139979,-0.847297732689369,0.396829190104417,1
pbp1Δ / WT,YDR063W_mRNA,721.241243185221,0.420473180877348,0.349359665514161,1.20355387980615,0.228762054459557,1
pbp1Δ / WT,YER080W_mRNA,2233.47497712246,0.0333075403798819,0.153961933158905,0.216336205297611,0.828725689448684,1
pbp1Δ / WT,YMR092C_mRNA,3136.6488756652,0.139780322063198,0.166729748430231,0.838364619267027,0.401825953941728,1
pbp1Δ / WT,YIL079C_mRNA,731.000419122572,0.125351684468585,0.200597512961239,0.624891518434761,0.532042259342029,1
pbp1Δ / WT,YDL175C_mRNA,827.753231236832,-0.0792829437024423,0.169675681943938,-0.467261677066005,0.640312671212119,1
pbp1Δ / WT,YBR059C_mRNA,2601.8193757304,0.100153995440281,0.163493979110184,0.612585221702776,0.540150632317495,1
pbp1Δ / WT,YDR264C_mRNA,2686.98617568727,0.102672299326846,0.141170113801852,0.727294868310147,0.467045341087507,1
pbp1Δ / WT,YOR034C_mRNA,870.220574223212,-0.137830356759477,0.23266354903096,-0.592402021431969,0.553581413044431,1
pbp1Δ / WT,YOR335C_mRNA,15696.5367962211,0.00791685823895687,0.287576863910207,0.0275295381252535,0.978037380753922,1
pbp1Δ / WT,YJL122W_mRNA,759.736639292367,0.215766909876544,0.243615295110779,0.885687041030938,0.375786193363408,1
pbp1Δ / WT,YMR170C_mRNA,1053.5363794555,-0.0322177605256561,0.267575396834143,-0.120406288869774,0.904161309850126,1
pbp1Δ / WT,YMR169C_mRNA,220.575086802226,-0.788761152022161,0.571567717528913,-1.37999597918555,0.167587882828456,1
pbp1Δ / WT,YOR374W_mRNA,2075.59791848082,-0.0197726704521028,0.269857874820067,-0.0732706817071266,0.941590721581327,1
pbp1Δ / WT,YER073W_mRNA,3560.79224415567,0.0708333457244925,0.162307572482876,0.436414300583331,0.662536165164899,1
pbp1Δ / WT,YPL061W_mRNA,48938.0067057408,-0.119382824303744,0.200697627221455,-0.594839241283177,0.55195093419468,1
pbp1Δ / WT,YOR175C_mRNA,2212.01538866348,-0.0619854797451239,0.169399136681852,-0.365913787751696,0.714429407668666,1
pbp1Δ / WT,YNL148C_mRNA,250.583153175482,0.567330537020992,0.270552301677754,2.09693480152581,0.035999347284113,1
pbp1Δ / WT,YBR110W_mRNA,1149.64905801757,-0.208770931418881,0.171363893607559,-1.21829007863809,0.223113758954196,1
pbp1Δ / WT,YNL048W_mRNA,1209.24575451678,-0.0608188892365656,0.143959710116598,-0.422471601167482,0.672680825067873,1
pbp1Δ / WT,YNR030W_mRNA,3490.82900090107,-0.0694251479468693,0.178012924328429,-0.390000603657191,0.696536100550537,1
pbp1Δ / WT,YGL047W_mRNA,660.755389764284,-0.0309954915471167,0.24267117733776,-0.127726299790337,0.898365576333559,1
pbp1Δ / WT,YBR070C_mRNA,296.032498216385,0.222831829162768,0.279472560983228,0.797329900219223,0.425259459474936,1
pbp1Δ / WT,YGL065C_mRNA,1094.51166255101,-0.0710066014037025,0.162120581337498,-0.437986348296414,0.661396179659685,1
pbp1Δ / WT,YBL082C_mRNA,1318.47254509614,0.0545412414544712,0.178697046787471,0.30521624411252,0.760201461304562,1
pbp1Δ / WT,YPL227C_mRNA,765.401260802141,0.0667340000717462,0.215040577186559,0.310332128684025,0.756308401204683,1
pbp1Δ / WT,YOR002W_mRNA,1951.75343451996,0.0505175216011493,0.156979503811303,0.321809665431698,0.747596891554192,1
pbp1Δ / WT,YBR243C_mRNA,992.058084193203,-0.0223568383509087,0.248816862140196,-0.0898525853859203,0.9284043600539,1
pbp1Δ / WT,YOR067C_mRNA,2266.84764356549,-0.0461472073278182,0.224796677088143,-0.205284205823575,0.837350083212432,1
pbp1Δ / WT,YNL219C_mRNA,2113.19829116049,0.0236975552752673,0.189739802630559,0.12489501383855,0.900606665843613,1
pbp1Δ / WT,YGL021W_mRNA,2939.86819923532,-0.0792079442813605,0.166455645615696,-0.475850152083347,0.634181137249036,1
pbp1Δ / WT,YBL009W_mRNA,1605.83061890895,-0.0899729513350182,0.176153684556933,-0.510763947750062,0.609516356710878,1
pbp1Δ / WT,YML086C_mRNA,5326.9426368464,-0.252745886027697,0.227557534360181,-1.11069003598733,0.266701792584507,1
pbp1Δ / WT,YNL270C_mRNA,81.4669207127689,0.381040844479632,0.667685129501808,0.570689427760575,0.568210186563983,1
pbp1Δ / WT,YOL130W_mRNA,2678.76583433697,-0.120776084472986,0.359535381328665,-0.335922667823839,0.736929182896046,1
pbp1Δ / WT,YFL050C_mRNA,492.102986034276,-0.320789367504376,1.25856927868535,-0.254884155315994,0.798812574412123,1
pbp1Δ / WT,YLR089C_mRNA,7027.24908190324,-0.0497114135322207,0.164956763461723,-0.301360262465114,0.763139792559291,1
pbp1Δ / WT,YDR111C_mRNA,389.735188201858,-0.217723563785755,0.247158527739942,-0.88090654114448,0.378368406787091,1
pbp1Δ / WT,YKR021W_mRNA,1436.50137900036,-0.284057011584224,0.322110752697604,-0.881861313865841,0.377851809748007,1
pbp1Δ / WT,YJL084C_mRNA,1628.13734892245,-0.205343706710558,0.25146067890025,-0.816603643991648,0.414154971971781,1
pbp1Δ / WT,YGR225W_mRNA,25.1288242858059,5.26175319269522,2.6352212585537,1.99670262055454,0.0458574972958902,1
pbp1Δ / WT,YGR225W_pre-mRNA,32.7009000163687,0,1.69503949657772,0,1,1
pbp1Δ / WT,YML035C_mRNA,3046.68873694407,-0.0151277258562811,0.135572083494994,-0.111584372433427,0.911152963621575,1
pbp1Δ / WT,YDR242W_mRNA,187.363561470712,-0.0450464751514517,0.547070039895767,-0.0823413308468407,0.934375288726554,1
pbp1Δ / WT,YBR211C_mRNA,681.570447956021,-0.0916936676597107,0.266026376341542,-0.344678858242193,0.730335813911719,1
pbp1Δ / WT,YOR378W_mRNA,160.789682895089,-0.465357713461845,0.347924542143719,-1.33752482821294,0.181051383446863,1
pbp1Δ / WT,YBR158W_mRNA,3736.88231256646,-0.228467647446311,0.206539820424258,-1.10616755150174,0.268654004713187,1
pbp1Δ / WT,YGL156W_mRNA,491.490726783967,-0.0172117375095442,0.440018175310956,-0.0391159694650814,0.968797928921096,1
pbp1Δ / WT,YJR047C_mRNA,129.526751077332,-0.0427045641762004,0.36294672264245,-0.117660696493656,0.90633651004748,1
pbp1Δ / WT,YEL036C_mRNA,3243.59727095172,0.140620784054481,0.177655271247819,0.791537358091242,0.428630484925991,1
pbp1Δ / WT,YKL047W_mRNA,860.720390465865,-0.0510733965352604,0.190799334156841,-0.267681209480936,0.78894471481277,1
pbp1Δ / WT,YHR126C_mRNA,5.49302573683101,-0.502679459974389,1.95488284313122,-0.257140453066347,0.797070350154862,1
pbp1Δ / WT,YPR128C_mRNA,1242.78163041925,-0.0903627734846485,0.129285829248357,-0.698937957933986,0.484590804548664,1
pbp1Δ / WT,YPR180W_mRNA,1386.52696129976,0.177887791443056,0.169183556458593,1.05144846914596,0.293052664774322,1
pbp1Δ / WT,YCL050C_mRNA,8856.71240331028,0.11015451991649,0.179682694742389,0.613050244345561,0.539843117905834,1
pbp1Δ / WT,YDR530C_mRNA,737.293228043513,0.105549150000063,0.218610092193188,0.48281920080244,0.629224116246851,1
pbp1Δ / WT,YNL172W_mRNA,1858.43615860531,-0.28659227899821,0.276945853678667,-1.03483144878831,0.30074763322399,1
pbp1Δ / WT,YDL008W_mRNA,1082.05629022548,-0.139789720211629,0.182381634780007,-0.766468182940935,0.44339777646111,1
pbp1Δ / WT,YLR127C_mRNA,613.631956386166,0.0811728856860418,0.210231207320404,0.386112446009645,0.699413392659946,1
pbp1Δ / WT,YDR118W_mRNA,356.609170489125,0.413891051420002,0.187068297968638,2.21251305493457,0.0269312351741758,1
pbp1Δ / WT,YOR249C_mRNA,375.842081801889,0.152321619660635,0.231691686741422,0.657432391308162,0.510902929820486,1
pbp1Δ / WT,YLR102C_mRNA,143.727638823673,0.408413805842076,0.336625676676972,1.21325803151372,0.225031183224646,1
pbp1Δ / WT,YBR151W_mRNA,2428.05244299561,0.088501774954778,0.173554842905342,0.509935496314832,0.610096652772432,1
pbp1Δ / WT,YKL103C_mRNA,1320.95930886043,0.061139876591045,0.157262271496931,0.388776506971909,0.697441481072946,1
pbp1Δ / WT,YKL157W_mRNA,8076.29089873056,0.0979564381044339,0.281443369120024,0.348050261090569,0.727802437508613,1
pbp1Δ / WT,YKL157W_pre-mRNA,521.669987407292,0.0695801301449564,0.445652614084135,0.156130869529288,0.875929866366476,1
pbp1Δ / WT,YBR286W_mRNA,25777.2540010482,0.00108594474113906,0.143527875885312,0.00756608940556466,0.993963191674596,1
pbp1Δ / WT,YHR113W_mRNA,1805.87939684977,-0.190752056725457,0.180519091533862,-1.05668633220257,0.290654764824821,1
pbp1Δ / WT,YDR525W_mRNA,3.79185492564304,0.545375464257721,1.89923776139559,0.287154918327325,0.773993703215584,1
pbp1Δ / WT,YNL077W_mRNA,296.712003226308,-0.126880252316425,0.251007622529315,-0.505483662360124,0.613219170567207,1
pbp1Δ / WT,YJR005W_mRNA,1868.62295979054,-0.196002261973362,0.174900477118042,-1.12065024180053,0.262436770048563,1
pbp1Δ / WT,YKL135C_mRNA,1781.21020281894,0.0224431214509287,0.149672726558294,0.149947969593429,0.880805665259627,1
pbp1Δ / WT,YBL037W_mRNA,1321.64799309073,0.0714027800413792,0.181172287489983,0.394115353019026,0.693495876404383,1
pbp1Δ / WT,YPR029C_mRNA,2777.76487263702,-0.0513961425799861,0.177567993184315,-0.289444858041714,0.772240971544381,1
pbp1Δ / WT,YPL195W_mRNA,2010.16704631806,-0.135462128504087,0.202355621571342,-0.669426070065113,0.503223726093512,1
pbp1Δ / WT,YGR261C_mRNA,2556.22017909691,0.222532997996003,0.154942886746681,1.43622597118528,0.150938051148849,1
pbp1Δ / WT,YPL259C_mRNA,1052.89469498492,-0.0268324344613938,0.153465097250374,-0.174843889210961,0.861202300876289,1
pbp1Δ / WT,YHL019C_mRNA,629.317470110298,0.154789464407265,0.187830972331819,0.82408913974963,0.409888910491163,1
pbp1Δ / WT,YBR288C_mRNA,1376.73383398053,-0.0498771496052022,0.187866358975753,-0.265492714486683,0.790629921548617,1
pbp1Δ / WT,YOL062C_mRNA,1624.08034048521,-0.105357645428098,0.249299799554604,-0.422614240429912,0.672576735038742,1
pbp1Δ / WT,YKL114C_mRNA,1093.23303710576,0.220222534318618,0.198569036706628,1.10904770437086,0.267409603116293,1
pbp1Δ / WT,YBL019W_mRNA,268.686386280727,-0.0836417477826292,0.300119628541874,-0.278694693142868,0.780479135480961,1
pbp1Δ / WT,YNL094W_mRNA,1532.49871043951,-0.0713043913846442,0.435123230617231,-0.163871718095808,0.869832131779141,1
pbp1Δ / WT,YIL040W_mRNA,876.464865205246,-0.0923581697439364,0.224459324849085,-0.411469515940286,0.680728289611334,1
pbp1Δ / WT,YJL075C_mRNA,0.0645849164635129,0,7.42730280319214,0,1,1
pbp1Δ / WT,YLR170C_mRNA,376.898101689091,0.0662776986120748,0.263519808146571,0.251509361206012,0.801420325563366,1
pbp1Δ / WT,YJR058C_mRNA,598.381718891659,0.393657829814204,0.226576522560381,1.73741668097716,0.082313648983289,1
pbp1Δ / WT,YJL024C_mRNA,419.357755987587,0.938326040292594,0.370311106525763,2.53388576188253,0.0112805500372387,1
pbp1Δ / WT,YJL024C_pre-mRNA,390.170066105123,0,1.67853452538038,0,1,1
pbp1Δ / WT,YML022W_mRNA,8045.89149378534,0.068187234397892,0.174462259235333,0.390842321409549,0.69591379020868,1
pbp1Δ / WT,YDR441C_mRNA,822.323086102424,0.0942315219360005,0.233134840609116,0.404193220068696,0.686070639016686,1
pbp1Δ / WT,YNL065W_mRNA,573.167555971721,-0.312608252177754,0.334162944788356,-0.935496460793241,0.349532506423813,1
pbp1Δ / WT,YPR192W_mRNA,21.6976922870713,0.815876999813903,0.666077602550379,1.22489781474403,0.220613723889783,1
pbp1Δ / WT,YLL052C_mRNA,92.2792716111837,-0.24049013471009,0.566469418004366,-0.42454213249026,0.671170485175701,1
pbp1Δ / WT,YBR149W_mRNA,3026.77838966281,0.0501786062227088,0.166298062758799,0.301738970317944,0.762851058045841,1
pbp1Δ / WT,YMR041C_mRNA,366.395858436625,0.0434468983174003,0.218929734011761,0.19845133651451,0.842691955311881,1
