pair,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
pbp1Δ / WT,YCR088W_mRNA,30137.4020076294,0.120326973252538,0.110701777940726,1.0869470706872,0.277060202071503,0.685684547530127
pbp1Δ / WT,YOR239W_pre-mRNA,18074.5732698705,-0.0301047129105593,0.0792030940139516,-0.380095162762914,0.703874776371751,0.922794550105238
pbp1Δ / WT,YNR033W_mRNA,7395.10545060593,-0.212526208872492,0.153321607286138,-1.38614649712002,0.165702174810725,0.549719551879151
pbp1Δ / WT,YMR289W_mRNA,5233.66072257794,0.0104373067388391,0.120210798184446,0.086825034826111,0.930810587851937,0.98389415804382
pbp1Δ / WT,YER045C_mRNA,5745.27513627679,0.0126420623579879,0.131441057260192,0.0961804676674392,0.923377243430896,0.982603931720084
pbp1Δ / WT,YGR037C_mRNA,21262.4196606082,0.0742074378896997,0.10184162793529,0.728655260075487,0.466212566698409,0.822858247464086
pbp1Δ / WT,YNR016C_mRNA,234409.201122189,-0.0212536535769777,0.172250284899281,-0.123388205653216,0.901799696230358,0.977804162316978
pbp1Δ / WT,YLR131C_mRNA,12469.5480066283,0.0408795448240762,0.166974018059434,0.244825783670878,0.806591328865816,0.95644506381114
pbp1Δ / WT,YLR144C_mRNA,6353.64709188857,-0.0137922759821523,0.129775230666701,-0.10627818506888,0.915361639345389,0.980500290528701
pbp1Δ / WT,YJR083C_mRNA,1970.09220957262,0.0196526653208288,0.129159434793958,0.152158186137775,0.879062172513004,0.97331764171647
pbp1Δ / WT,YBL015W_mRNA,2404.12261246191,-0.0746257821820467,0.136401519658074,-0.547103744658533,0.584307459773261,0.871708334468973
pbp1Δ / WT,YDL203C_mRNA,6931.82871995416,-0.24770742519363,0.138152560117656,-1.79299916688242,0.0729730572867561,0.361922472563404
pbp1Δ / WT,YPL267W_mRNA,1987.73870013793,-0.149546873478818,0.147639824553566,-1.01291690051122,0.311099855117344,0.715367276545583
pbp1Δ / WT,YLR304C_mRNA,54841.4841474827,-0.423408390498012,0.158565963223269,-2.67023503588744,0.00757981686532959,0.0898808140163993
pbp1Δ / WT,YJL200C_mRNA,25025.177451195,0.13316447238583,0.171854891696633,0.774865766526443,0.438418982639082,0.808304349144147
pbp1Δ / WT,YKL192C_mRNA,24928.493432448,-0.0260083415044904,0.117032299622969,-0.2222321665752,0.824133154818085,0.9606188181469
pbp1Δ / WT,YAL054C_mRNA,1302.801780522,-0.172135280267395,0.138202620050554,-1.24552834240356,0.212937603975557,0.615947612179769
pbp1Δ / WT,YLR153C_mRNA,94150.1321622957,0.0336451977185959,0.127885784568626,0.263087862596184,0.792482858761281,0.953349749388248
pbp1Δ / WT,YFL039C_mRNA,221874.860701715,-0.0823757169007085,0.188439010011625,-0.437147896794972,0.662004093322682,0.902894701546637
pbp1Δ / WT,YFL039C_pre-mRNA,1588.08065737684,-0.204370143866858,0.210182722181592,-0.972345118312281,0.330878885053564,0.733372077597269
pbp1Δ / WT,YDR448W_mRNA,2478.07829415256,0.0224293993615099,0.0812043909002646,0.276209194020773,0.782387396016271,0.94960973894243
pbp1Δ / WT,YMR184W_mRNA,3861.05993108589,0.143250098220705,0.193482320804652,0.740378230036511,0.459070524569978,0.820409733223397
pbp1Δ / WT,YKL206C_mRNA,4042.55180799,0.101929136910691,0.170469071818245,0.597933313201636,0.549884430607429,0.858769417596985
pbp1Δ / WT,YAR015W_mRNA,6715.76128662728,0.166639491632218,0.128331744050099,1.29850562591252,0.194113644369537,0.591372691915795
pbp1Δ / WT,YNL220W_mRNA,9253.84658761169,0.206348753714042,0.104817085586894,1.96865570683109,0.0489926408816144,0.290998631831067
pbp1Δ / WT,YLR359W_mRNA,12883.6693906455,0.0565118754907089,0.147715808591787,0.382571615248572,0.702037419715294,0.921966018518077
pbp1Δ / WT,YLR028C_mRNA,23175.4724768229,-0.0830205966707831,0.087358700826051,-0.950341475843306,0.341938770699687,0.743372560907145
pbp1Δ / WT,YMR120C_mRNA,6476.26855347576,-0.0518965921549015,0.108991061489572,-0.476154571261486,0.633964261382272,0.892189455390813
pbp1Δ / WT,YOR128C_mRNA,4408.13821112491,0.269792122844503,0.194776185712321,1.38513916297231,0.166009918827374,0.55000170594416
pbp1Δ / WT,YGR204W_mRNA,64630.0252154748,-0.141303675431891,0.101975359811803,-1.38566488701455,0.165849254749401,0.549745669463449
pbp1Δ / WT,YMR300C_mRNA,10767.8985255692,-0.149017799448675,0.098589309322004,-1.51150059244219,0.130660957776606,0.494339302604424
pbp1Δ / WT,YGL234W_mRNA,32421.5048859028,0.0408367959886579,0.129276787415815,0.315886531565079,0.752088635160455,0.940360396664684
pbp1Δ / WT,YGR061C_mRNA,48988.9599393458,-0.180153287246747,0.166959220140166,-1.07902568720376,0.280576276765509,0.690238579371268
pbp1Δ / WT,YDR408C_mRNA,2513.7155716209,-0.000752740132787878,0.109907822901388,-0.00684883125619958,0.994535466001519,0.9985051205806
pbp1Δ / WT,YCL058W-A_mRNA,1385.56849886842,-0.0348264503648307,0.151783434202806,-0.229448296171091,0.818520502311326,0.958720870704744
pbp1Δ / WT,YOL086C_mRNA,367891.291136335,0.0224353825668845,0.086236076804326,0.26016237517149,0.794738525434456,0.953349749388248
pbp1Δ / WT,YMR303C_mRNA,868.828137183824,0.522675248010562,0.259357593949376,2.01526872628447,0.0438764998808757,0.276028400491043
pbp1Δ / WT,YMR083W_mRNA,21113.28983391,0.0611277811418619,0.0672294846248477,0.909240662530222,0.363223104555496,0.758522633050935
pbp1Δ / WT,YGL256W_mRNA,6560.10414997145,-0.14743367476252,0.187871435483964,-0.784758334244505,0.432595273475673,0.804926141915624
pbp1Δ / WT,YBR145W_mRNA,721.191365274063,-0.024332264786961,0.119978828512806,-0.202804653859109,0.83928772027466,0.962999648977697
pbp1Δ / WT,YMR318C_mRNA,17444.5235791506,-0.104185426862213,0.0997382125231894,-1.0445888714718,0.29621302515445,0.704372960781941
pbp1Δ / WT,YCR105W_mRNA,126.864299472708,0.706910723126302,0.218836571882537,3.23031345741307,0.00123654566979381,0.0258810971458749
pbp1Δ / WT,YMR009W_mRNA,5194.16878176627,0.157101864370922,0.0881082111966547,1.78305588363695,0.0745772068596856,0.365566932956065
pbp1Δ / WT,YDR226W_mRNA,40275.6951582934,-0.00713759588284234,0.100355812610939,-0.0711228946001714,0.943299947053328,0.985630972841864
pbp1Δ / WT,YER170W_mRNA,1670.25510897489,-0.309627672707345,0.114307488943042,-2.70872604735135,0.00675420843035925,0.0827704389988077
pbp1Δ / WT,YJR105W_mRNA,50962.7596265426,0.0886415921897289,0.0662672391907903,1.3376382247421,0.181014397528274,0.573212258839534
pbp1Δ / WT,YCR011C_mRNA,11622.8060265596,0.11043379573502,0.111348003153549,0.991789637958136,0.32130015344042,0.722733507892423
pbp1Δ / WT,YDR216W_mRNA,6318.80957875978,-0.173932639326816,0.129911065268922,-1.33885931091988,0.180616477971784,0.573062497799996
pbp1Δ / WT,YCR010C_mRNA,52.908737208629,0.323673189125313,0.388440352629719,0.833263554968128,0.404696105770735,0.790566348250801
pbp1Δ / WT,YDL239C_mRNA,1993.72629570351,0.286295889107629,0.186198901097332,1.53758098152241,0.124151100544717,0.481100841327106
pbp1Δ / WT,YLR227C_mRNA,1577.4669265313,0.144699361030389,0.190176309891098,0.760869537921153,0.446734994864002,0.816020985207782
pbp1Δ / WT,YMR064W_mRNA,7294.75969536533,-0.0905975937458739,0.17922563687365,-0.505494611854794,0.613211481939471,0.885608695582773
pbp1Δ / WT,YMR282C_mRNA,2973.79662049996,-0.129516608573685,0.173594742295897,-0.746086009638012,0.455615460039604,0.817934217898194
pbp1Δ / WT,YPL005W_mRNA,1095.99796300837,0.0844220865988629,0.0899287884156448,0.938765973457461,0.347850912554294,0.747876123963857
pbp1Δ / WT,YLR040C_mRNA,3970.41726217314,0.0201446216319663,0.176089332858582,0.114400011090646,0.908920705204983,0.978855165962894
pbp1Δ / WT,YEL052W_mRNA,2972.95910179231,0.0260916242664923,0.142336962970859,0.183308844884051,0.854555694773413,0.965640778914604
pbp1Δ / WT,YLR397C_mRNA,11118.3403314493,-0.202255723127358,0.142637862940034,-1.41796658305507,0.156200521268985,0.537754545757145
pbp1Δ / WT,YER017C_mRNA,10440.509219765,-0.347053003625348,0.0957366198275687,-3.6250810217702,0.000288870872756568,0.00857894443281104
pbp1Δ / WT,YOR129C_mRNA,6344.54934708001,0.0617368063992098,0.0885483895731349,0.697209815975472,0.485671496818804,0.832616767168493
pbp1Δ / WT,YDR085C_mRNA,3945.46847335461,0.169170738646334,0.128284884157515,1.3187113957917,0.187265615527094,0.582103820447964
pbp1Δ / WT,YGL071W_mRNA,14073.0327450163,-0.0722669334822764,0.156044154076887,-0.463118493030303,0.643279435110481,0.89513324518434
pbp1Δ / WT,YPL202C_mRNA,4938.10563321107,-0.231695525756927,0.0899570579557985,-2.57562364779396,0.010005949034259,0.107971222933661
pbp1Δ / WT,YNR044W_mRNA,24305.7582156812,0.154373820903937,0.283031539707847,0.545429746321863,0.585457986505174,0.871708334468973
pbp1Δ / WT,YGL032C_mRNA,3657.4757299618,0.0293826903231606,0.160074135371536,0.183556764214047,0.854361183862453,0.965640778914604
pbp1Δ / WT,YPR021C_mRNA,5708.86434760661,-0.0826108410176961,0.173579158696502,-0.47592603650153,0.634127072343599,0.892189455390813
pbp1Δ / WT,YDR524C_mRNA,10674.274274929,-0.102802166202652,0.138950548277701,-0.739847143295869,0.459392749747055,0.820409733223397
pbp1Δ / WT,YIL044C_mRNA,7718.1781096573,0.109137791173796,0.176603735932483,0.617981214256531,0.536587721939916,0.853837842129955
pbp1Δ / WT,YCL025C_mRNA,9514.78571778423,0.469507545631158,0.12715631672874,3.69236509604749,0.000222178200942776,0.00704240807122944
pbp1Δ / WT,YBR132C_mRNA,2716.34854108857,-0.00182127523804597,0.0899759202564188,-0.0202418072841666,0.983850477318786,0.995018591342653
pbp1Δ / WT,YFL055W_mRNA,1015.13125509462,0.047185152663376,0.212619996304689,0.221922460179891,0.824374245759788,0.9606188181469
pbp1Δ / WT,YFL030W_mRNA,390.002786850886,-0.0320038125983628,0.130329061750863,-0.245561597455073,0.806021619851477,0.95644506381114
pbp1Δ / WT,YDR214W_mRNA,23079.6711060741,-0.051918371625444,0.168567119856156,-0.30799821263926,0.758083692382632,0.94236210427511
pbp1Δ / WT,YOR023C_mRNA,14095.7869564529,-0.0789074159098067,0.118251248147402,-0.667286114489443,0.504589394083001,0.839482256251152
pbp1Δ / WT,YCR082W_mRNA,4017.27971230551,0.193370484699015,0.10692500471322,1.808468329907,0.0705336415678664,0.356036882059447
pbp1Δ / WT,YLR109W_mRNA,44012.4413748878,-0.332452670668046,0.138849766577368,-2.39433366625649,0.0166505937607998,0.151835912399659
pbp1Δ / WT,YHR093W_mRNA,2.53990435774727,2.04934645110353,1.83294210743784,1.11806392727165,0.263539691448,NA
pbp1Δ / WT,YAL046C_mRNA,1468.69228571209,0.0700144058714506,0.11975223587929,0.58466053144949,0.558775997628385,0.859621036701225
pbp1Δ / WT,YER087W_mRNA,1882.98425564483,-0.24652499991004,0.0786896615515802,-3.13287660728399,0.00173102197322236,0.0329844736111417
pbp1Δ / WT,YER093C-A_mRNA,1132.27550982723,-0.254204169220393,0.143060102293215,-1.77690470750104,0.0755839197353503,0.368583419241986
pbp1Δ / WT,YER093C-A_pre-mRNA,53.5616210019955,0.382752625060492,0.31585388959227,1.21180279133045,0.225587879569777,0.634514031571476
pbp1Δ / WT,YGL160W_mRNA,5968.38131103431,0.0918641734040502,0.111413121937276,0.824536390388275,0.409634847552158,0.792649690513242
pbp1Δ / WT,YHL021C_mRNA,4836.09083402612,-0.0675294794218085,0.11026890862562,-0.612407252991698,0.540268344272451,0.855848695675198
pbp1Δ / WT,YHR198C_mRNA,2553.48728317944,-0.234302968490407,0.0979276650835113,-2.39261263189107,0.0167288926281657,0.152339211460631
pbp1Δ / WT,YIL087C_mRNA,1241.8580618894,0.0543047268152529,0.117615033240166,0.461715865049022,0.644285092418626,0.895517838338868
pbp1Δ / WT,YAL049C_mRNA,7683.3634294117,0.183754563302794,0.0762095296723306,2.41117566389482,0.0159011876990628,0.146624518181708
pbp1Δ / WT,YIL158W_mRNA,4426.42724217919,-0.00579635577086225,0.160772392875385,-0.0360531784543072,0.971239956214358,0.991584140714128
pbp1Δ / WT,YIR003W_mRNA,7996.61127324494,-0.201719355573576,0.132299709930205,-1.52471502530122,0.127330192432279,0.488702846219879
pbp1Δ / WT,YJL046W_mRNA,2512.35557997233,-0.104750976775046,0.100545338161833,-1.04182828055582,0.297491299966394,0.704372960781941
pbp1Δ / WT,YJL131C_mRNA,1018.16785772928,-0.117713675036539,0.116799949416527,-1.00782299670998,0.31353944378198,0.717245237545299
pbp1Δ / WT,YJR080C_mRNA,3977.48134269314,-0.233948854249873,0.159142335998143,-1.47006045112096,0.141545382363567,0.511983993085474
pbp1Δ / WT,YJR100C_mRNA,2020.17553302318,-0.00361749246467907,0.110904563748803,-0.0326180667629931,0.973979162302581,0.992558315027624
pbp1Δ / WT,YKL037W_mRNA,62.630605159639,0.526302504013014,0.36020849586648,1.46110519338805,0.143986575218283,0.515365629975102
pbp1Δ / WT,YKR074W_mRNA,3503.7852510125,0.106932433930927,0.164491642309619,0.650078219352024,0.51564169751879,0.843472863947102
pbp1Δ / WT,YBR108W_mRNA,9279.9253846405,-0.0515788314822004,0.181016228958034,-0.284940371253443,0.775689825664571,0.947235232562792
pbp1Δ / WT,YML050W_mRNA,614.57950131969,-0.323200887185356,0.178817437544913,-1.80743495501762,0.0706944879070267,0.356064750780006
pbp1Δ / WT,YML087C_mRNA,260.646055176429,-0.0757177050515457,0.149774383093866,-0.505545097148505,0.613176032211978,0.885608695582773
pbp1Δ / WT,YMR003W_mRNA,1147.25480911233,-0.0209892285793054,0.234057892215661,-0.0896753721082218,0.928545187284766,0.983660979307006
pbp1Δ / WT,YMR157C_mRNA,1544.12664684465,-0.44271897115857,0.11550880207926,-3.83277259558785,0.000126707071894075,0.00446727125667187
pbp1Δ / WT,YOL053W_mRNA,1820.79227657834,-0.0542585998312069,0.117652737672348,-0.461175837508448,0.644672455574496,0.895748261243973
pbp1Δ / WT,YBR194W_mRNA,855.082755013467,-0.0151443753246869,0.241730578245008,-0.0626498121778256,0.950045362911463,0.986401429555162
pbp1Δ / WT,YOR215C_mRNA,2153.17208112505,-0.192284337058744,0.115288301223844,-1.66785645219462,0.0953442262241484,0.416294359931
pbp1Δ / WT,YPL158C_mRNA,11157.4283093734,-0.164704309981172,0.102575318858647,-1.60569142571363,0.108341726151679,0.445878277476914
pbp1Δ / WT,YPR004C_mRNA,7065.16644617163,0.0311211441294579,0.11527255811977,0.269978775842925,0.787176581932193,0.951448175291336
pbp1Δ / WT,YHR199C_mRNA,5543.46576307639,0.113537199969499,0.110489095858398,1.0275873749117,0.304143965471787,0.710064151683955
pbp1Δ / WT,YDL237W_mRNA,8615.87540822202,0.293844282109265,0.182939961999313,1.60623342706482,0.10822263138872,0.445666339004266
pbp1Δ / WT,YDR063W_mRNA,3987.7719539281,0.107992925055485,0.161212140160634,0.669880847359755,0.502933749965608,0.839482256251152
pbp1Δ / WT,YER080W_mRNA,13592.7021491962,0.0802156827950895,0.101008224885217,0.79415000992488,0.42710810671925,0.802087912574806
pbp1Δ / WT,YMR092C_mRNA,9823.18464945135,0.0276898282585573,0.121675823319627,0.227570502529657,0.819980153839601,0.959224591928954
pbp1Δ / WT,YIL079C_mRNA,4923.62234394115,0.0744908856307343,0.0765434787084522,0.973183958812009,0.330461881892259,0.733087209729361
pbp1Δ / WT,YDL175C_mRNA,2475.67996787407,-0.0771194632150277,0.0862972711191522,-0.893648920932245,0.371509762809308,0.764855074021893
pbp1Δ / WT,YBR059C_mRNA,17019.9196299979,0.0466348262788149,0.10745505898749,0.433993771147099,0.664292964272907,0.903802288511095
pbp1Δ / WT,YDR264C_mRNA,12978.4385604819,0.0169527964805064,0.0992540032696207,0.17080214320882,0.864379343803046,0.967357634630115
pbp1Δ / WT,YOR034C_mRNA,5705.06737073204,0.019575512777928,0.140724984275457,0.139104743046982,0.889367380259037,0.974882328494252
pbp1Δ / WT,YOR335C_mRNA,57633.9333554426,-0.0450645965961831,0.16932888090662,-0.266136505213396,0.79013408137575,0.952680554233201
pbp1Δ / WT,YJL122W_mRNA,5387.97432871804,-0.358015388098863,0.130369533163331,-2.74615839615174,0.00602976438504104,0.076157541361256
pbp1Δ / WT,YMR170C_mRNA,2285.55827816765,0.211676994199718,0.154964180391774,1.36597369575708,0.171947219709193,0.559273813291913
pbp1Δ / WT,YMR169C_mRNA,1074.72432096507,0.0928097999566098,0.193364582176386,0.479973110442477,0.631246513380589,0.891179499511397
pbp1Δ / WT,YOR374W_mRNA,4810.28799340835,0.236776424967321,0.157789800298954,1.50058130828936,0.133463888872906,0.498542447217602
pbp1Δ / WT,YER073W_mRNA,17909.8191259022,-0.266128028397271,0.0617108822721225,-4.31249754660359,1.6142067421944e-05,0.000858263310587717
pbp1Δ / WT,YPL061W_mRNA,124592.930751573,0.0486184500470877,0.0945024198345111,0.514467779049748,0.606924982069295,0.881798009103479
pbp1Δ / WT,YOR175C_mRNA,10237.9948121513,0.12351165102829,0.138404684750353,0.892395017199549,0.372181240952049,0.764855074021893
pbp1Δ / WT,YNL148C_mRNA,775.207925900283,0.00951290916794653,0.137642939556366,0.0691129468653269,0.944899715563471,0.985630972841864
pbp1Δ / WT,YBR110W_mRNA,4697.54380720872,0.182695698677591,0.134864602799658,1.35466011751791,0.175525870152506,0.565225467690335
pbp1Δ / WT,YNL048W_mRNA,5840.94064746626,0.0673637588623164,0.109029751237268,0.617847496649983,0.536675871043005,0.853837842129955
pbp1Δ / WT,YNR030W_mRNA,13937.0031394191,-0.0826359684974394,0.127062319595867,-0.650357783174985,0.515461140335175,0.843472863947102
pbp1Δ / WT,YGL047W_mRNA,1099.95896961795,-0.0397971408843198,0.193593750273089,-0.205570380387697,0.837126516368709,0.962870747107275
pbp1Δ / WT,YBR070C_mRNA,896.512409276874,0.252201394647567,0.192751881690812,1.30842507183466,0.190729173356043,0.585690470394222
pbp1Δ / WT,YGL065C_mRNA,4138.64093141985,-0.0813334956630495,0.132848803888088,-0.612226029009376,0.540388222511097,0.855848695675198
pbp1Δ / WT,YBL082C_mRNA,5105.05904823862,-0.0141206075448014,0.127389767617446,-0.110845696706236,0.911738707869968,0.979288775947726
pbp1Δ / WT,YPL227C_mRNA,5643.78150349322,0.0641059620889427,0.137024996908225,0.467841368621807,0.63989803456612,0.894846892267557
pbp1Δ / WT,YOR002W_mRNA,11646.4325284081,0.0587883944937988,0.101226801493939,0.580759182609549,0.561402768245606,0.859974082491468
pbp1Δ / WT,YBR243C_mRNA,5176.45595368693,0.249583213718906,0.16618693205548,1.50182213867204,0.133143049205965,0.497625920303248
pbp1Δ / WT,YOR067C_mRNA,6719.16802617682,0.210340673955923,0.204641777932782,1.02784815535082,0.304021260168912,0.710029106728175
pbp1Δ / WT,YNL219C_mRNA,10164.415979948,0.0277901068856075,0.143592277598274,0.193534828964518,0.846540132065016,0.964473835698764
pbp1Δ / WT,YGL021W_mRNA,13895.7646922132,0.0777997901517061,0.101720877817335,0.764836008311043,0.444369202921586,0.813812820795005
pbp1Δ / WT,YBL009W_mRNA,8049.87754934571,-0.241780297653243,0.0956017723007951,-2.52903572637253,0.0114376384058084,0.116912170557356
pbp1Δ / WT,YML086C_mRNA,12269.2263887601,-0.0243796913577349,0.133337440288298,-0.182842053252424,0.854921951051493,0.965640778914604
pbp1Δ / WT,YNL270C_mRNA,568.896708545012,0.398619840987355,0.228680785392402,1.74312782905371,0.0813112884905929,0.385118767973045
pbp1Δ / WT,YOL130W_mRNA,18229.3168467878,-0.142748955598353,0.211263798243147,-0.675690566890505,0.499237126338323,0.839446665123326
pbp1Δ / WT,YFL050C_mRNA,4820.17876539877,0.0177555589855928,0.273619636152009,0.0648913916972271,0.948260474579822,0.985945640893355
pbp1Δ / WT,YLR089C_mRNA,28656.0124669828,-0.0179535761054803,0.0783306698792979,-0.229202381814755,0.818711621435375,0.958720870704744
pbp1Δ / WT,YDR111C_mRNA,1921.68842677097,0.0963141155354098,0.0838289149436102,1.14893668372301,0.250582089840085,0.66030684185279
pbp1Δ / WT,YKR021W_mRNA,10259.8983462641,-0.265656818694571,0.228445832032052,-1.16288757090257,0.244875120875214,0.654290578796461
pbp1Δ / WT,YJL084C_mRNA,10448.7160894762,-0.128545815986085,0.141482398411972,-0.908564015233771,0.363580308563748,0.758522633050935
pbp1Δ / WT,YGR225W_mRNA,5.89118703888842,-3.5088051281038,3.95535807246658,-0.887101765205215,0.37502411379419,NA
pbp1Δ / WT,YGR225W_pre-mRNA,319.79749171159,0.540029348973865,0.179630920650852,3.00632734618957,0.00264424169307146,0.0433668793095028
pbp1Δ / WT,YML035C_mRNA,13998.1990837677,-0.0990721091045757,0.0821082263113882,-1.20660393672193,0.227584709950508,0.636227712505343
pbp1Δ / WT,YDR242W_mRNA,1419.67003328194,0.066787441965515,0.154924562093741,0.431096535390582,0.666398179701447,0.904343974739587
pbp1Δ / WT,YBR211C_mRNA,1700.38660520383,0.107066658477452,0.141346679891079,0.757475581032087,0.448764990048976,0.816645757491829
pbp1Δ / WT,YOR378W_mRNA,811.386157419385,0.00312240424311711,0.193676370420673,0.016121761453579,0.98713725264099,0.996585975469547
pbp1Δ / WT,YBR158W_mRNA,22287.2457589322,-0.113499861121524,0.138567905330641,-0.819091988514214,0.412733932429735,0.79426585420585
pbp1Δ / WT,YGL156W_mRNA,2596.63405009391,-0.335282354000505,0.17744274697264,-1.88952414072017,0.0588216311642505,0.32211600824076
pbp1Δ / WT,YJR047C_mRNA,416.518137501162,1.00692762272466,0.162258273015896,6.20570898487263,5.44508582523001e-10,1.23791209812901e-07
pbp1Δ / WT,YEL036C_mRNA,11551.3154512081,-0.0713434274811517,0.130551747916527,-0.546476233522111,0.584738620272109,0.871708334468973
pbp1Δ / WT,YKL047W_mRNA,3538.81806408687,0.0474985114480814,0.147145407863474,0.322799821875189,0.746846847914398,0.938959222011103
pbp1Δ / WT,YHR126C_mRNA,19.1650363626789,0.204576778697129,0.75989563939908,0.269216939919416,0.787762745180474,0.95174350723744
pbp1Δ / WT,YPR128C_mRNA,4707.69252674296,0.195977748760394,0.0696163809051293,2.81510969418916,0.00487605870054412,0.0667961850550049
pbp1Δ / WT,YPR180W_mRNA,3357.8556608526,0.145701921415595,0.0748757190854307,1.94591682317406,0.0516647317672882,0.299846458223355
pbp1Δ / WT,YCL050C_mRNA,31913.0466095649,-0.0105400700182234,0.0751092264177365,-0.140329897150084,0.888399343525153,0.974882328494252
pbp1Δ / WT,YDR530C_mRNA,2781.90165255443,0.11696373265199,0.122327355509072,0.956153528908066,0.338994674154228,0.740063538641995
pbp1Δ / WT,YNL172W_mRNA,11494.7900708478,0.0185301290327664,0.128999375532224,0.143645106469044,0.885780720182541,0.974213860067457
pbp1Δ / WT,YDL008W_mRNA,2472.38334774484,0.0479701720369932,0.105967088533458,0.452689346294979,0.650772452130177,0.898919500711137
pbp1Δ / WT,YLR127C_mRNA,3809.66536392896,-0.113543649604705,0.10498913427025,-1.08148000642081,0.2794836496426,0.689093381486037
pbp1Δ / WT,YDR118W_mRNA,2052.02248286622,-0.0765012718640256,0.0939220414979333,-0.814518835450451,0.415347786355421,0.796737839814166
pbp1Δ / WT,YOR249C_mRNA,2419.1799958886,0.00165910872374537,0.0998016467374085,0.0166240616060245,0.986736528823741,0.996585975469547
pbp1Δ / WT,YLR102C_mRNA,845.63031951495,0.320857391323098,0.15941382087982,2.01273258210772,0.0441427697432844,0.276910828656017
pbp1Δ / WT,YBR151W_mRNA,11332.207884415,0.133441205430945,0.114645399577556,1.16394731862462,0.244445361805262,0.653741607484029
pbp1Δ / WT,YKL103C_mRNA,3595.73915579067,-0.362358093768295,0.117650742970416,-3.07994734771383,0.00207037192081646,0.0373971563669669
pbp1Δ / WT,YKL157W_mRNA,21248.617578296,0.0303159229268542,0.152998497602842,0.198145232808423,0.8429314356917,0.963836036983104
pbp1Δ / WT,YKL157W_pre-mRNA,4375.80457739114,0.134855296831309,0.189988510795553,0.709807641875922,0.477823429554738,0.828397610246858
pbp1Δ / WT,YBR286W_mRNA,83583.3932201457,0.124024860895472,0.119923943506676,1.03419598512926,0.30104455069875,0.705827426300447
pbp1Δ / WT,YHR113W_mRNA,6727.69801911628,0.129816429754643,0.0638106385993601,2.0344010435267,0.0419111767440999,0.269580866608635
pbp1Δ / WT,YDR525W_mRNA,25.3395178670019,0.119815569676833,0.566282675710176,0.211582615566638,0.83243267304735,0.96174531129304
pbp1Δ / WT,YNL077W_mRNA,1718.07531583408,-0.100119858934636,0.109214150991299,-0.916729728024096,0.359284284116471,0.755934980593424
pbp1Δ / WT,YJR005W_mRNA,8643.41298783103,-0.125500534434312,0.109793799821036,-1.14305666293432,0.253015065862169,0.66108060470413
pbp1Δ / WT,YKL135C_mRNA,9876.54219992255,-0.123688775735962,0.0951352443146634,-1.30013620742757,0.193554289954045,0.59111954071435
pbp1Δ / WT,YBL037W_mRNA,6987.11833868279,-0.257486760714382,0.0778146630296459,-3.30897482157424,0.000936382576026591,0.020716678938736
pbp1Δ / WT,YPR029C_mRNA,13403.4019618617,-0.0740165381138537,0.0996233592679124,-0.742963685000869,0.457503666928261,0.81831841455725
